epoch,train_loss,train_eer,dev_eer,dev_threshold,lr,seconds
1,0.7423215835701122,0.13804295051353876,0.1604603328816025,1.8435394763946533,0.001,379.71244525909424
2,0.647464529709757,0.11310550887021474,0.1354916738225191,1.4225033521652222,0.001,373.67945194244385
3,0.6079485084781564,0.10732959850606913,0.13008602444160844,2.10163950920105,0.001,375.99748277664185
4,0.5870220889071414,0.10558543417366947,0.12623640152964102,1.2134299278259277,0.001,379.8184304237366
5,0.5723819833298994,0.09975536881419236,0.11880055877709964,1.4654449224472046,0.001,377.279173374176
6,0.5561898725900749,0.09779831932773106,0.12480410266363207,0.9171920418739319,0.001,362.84299302101135
7,0.5460873375297481,0.09261624649859942,0.11270633021183957,0.8202699422836304,0.001,363.7208368778229
8,0.5375442887602524,0.0883940242763772,0.11230325167198701,1.4007142782211304,0.001,360.5368220806122
9,0.5289123576173742,0.0886704014939309,0.10896698829449236,0.7337860465049744,0.001,359.5218412876129
10,0.5197568921532879,0.10210644257703082,0.12691883100641188,1.4316046237945557,0.001,359.3270254135132
11,0.515742234587561,0.08277684407096172,0.11056835710279941,1.9901165962219238,0.001,362.16233015060425
12,0.5083566252582613,0.08058450046685339,0.10515290956394249,-0.1335793137550354,0.001,359.40936517715454
13,0.5044086904889369,0.08143604108309993,0.10741096182554916,2.251086711883545,0.001,362.7882127761841
14,0.4985569763363557,0.09016993464052286,0.11771869921084396,2.372600793838501,0.001,359.8440308570862
15,0.49140481926601076,0.07843697478991596,0.10505242672726856,1.4565147161483765,0.001,360.76338052749634
16,0.4879289180820922,0.07783006535947715,0.10251867197911133,1.7135714292526245,0.001,363.38922333717346
17,0.48040652042000714,0.08033986928104575,0.10636829489107871,2.0008482933044434,0.001,364.25672721862793
18,0.47944080599787975,0.07645751633986925,0.10164142653657118,0.29701876640319824,0.001,365.9473445415497
19,0.4742246534744472,0.07578711484593839,0.10153114554195097,2.245434045791626,0.001,364.75116872787476
20,0.47309845050531935,0.0802763772175537,0.09885406687496684,-1.2660402059555054,0.001,361.87369179725647
21,0.46664600537750406,0.07480859010270777,0.09872418956445402,2.171248197555542,0.001,360.62120509147644
22,0.4651132636436249,0.07248926237161529,0.096654803561038,0.7251378893852234,0.001,360.0424325466156
23,0.4628589205896477,0.07098972922502333,0.09525804887644654,1.9802873134613037,0.001,362.16479420661926
24,0.4592654686834475,0.08235107376283848,0.11350883884117692,2.9705023765563965,0.001,370.00617694854736
25,0.45528496210332914,0.06698972922502333,0.09581675075028315,2.289499044418335,0.001,374.007447719574
26,0.45315659917666073,0.07090382819794586,0.10131673326028909,2.710179090499878,0.001,369.0137495994568
27,0.451621132951925,0.06506442577030812,0.09413084697082708,1.2047899961471558,0.001,372.1336314678192
28,0.4476093945881808,0.07294677871148461,0.10150175106811206,3.2506930828094482,0.001,374.90293884277344
29,0.44527567900031556,0.06564892623716152,0.08695475883931134,0.5265452265739441,0.001,365.8069417476654
30,0.44296834862727646,0.07084033613445379,0.09412104881288078,1.5703628063201904,0.001,369.7897744178772
31,0.442637599382662,0.0701064425770308,0.10101778600747822,1.7989170551300049,0.001,369.81985998153687
32,0.4395043734026068,0.06452100840336136,0.098100549035361,2.5814857482910156,0.001,370.71254420280457
33,0.43291787418854283,0.06504201680672271,0.0901219522745079,0.393287718296051,0.0005,369.7108063697815
34,0.41944220714696584,0.058478057889822604,0.08838090799774172,1.5450630187988281,0.0005,361.68145990371704
35,0.4157465780285997,0.06329785247432307,0.09028122405885969,1.2127208709716797,0.0005,368.7823967933655
36,0.4124492694515018,0.05920261437908497,0.08843604849505182,1.0307717323303223,0.0005,361.7302236557007
37,0.40897406777654965,0.06091503267973858,0.08828657486864638,1.4385677576065063,0.00025,365.3492748737335
