epoch,train_loss,train_eer,dev_eer,dev_threshold,lr,seconds
1,0.3554709841371553,0.0376395891690009,0.042507625073204,3.060359477996826,0.001,861.6335308551788
2,0.2165374815870224,0.019297852474323,0.0263948082175138,0.3487322926521301,0.001,862.1348984241486
3,0.1804582143031168,0.0203940242763772,0.0250887382116499,0.510845422744751,0.001,862.7230348587036
4,0.1548672253426476,0.0173725490196078,0.0257221768986893,0.7315263748168945,0.001,896.5529048442841
5,0.1417144355836326,0.0139253034547152,0.0219668871158172,1.7224189043045044,0.001,891.7486155033112
6,0.1287959032830621,0.0180746965452848,0.0255077646170274,-0.4019304513931274,0.001,878.7052264213562
7,0.1246523538590573,0.0300429505135387,0.0371607646399713,1.7209545373916626,0.001,881.3020124435425
8,0.1148153922003971,0.0119682539682539,0.0216973343368452,0.3094863295555115,0.001,881.744916677475
9,0.1113870130257846,0.0113930905695611,0.0187053605515253,1.5516748428344729,0.001,881.9552874565125
10,0.1058870801336803,0.0132866479925303,0.0238867994928278,3.1031723022460938,0.001,882.686215877533
11,0.1018364566831887,0.0089150326797385,0.0145114480473832,1.1174746751785278,0.001,883.4498100280762
12,0.0973489684187094,0.008031746031746,0.015918000889921,2.072893142700196,0.001,882.650985956192
13,0.0911360325911424,0.0140112044817927,0.0227497994292619,1.866049528121948,0.001,882.2088634967804
14,0.0881132880973086,0.007329598506069,0.0188254397040918,3.1833267211914062,0.001,882.2072517871857
15,0.0853554222023724,0.0056806722689075,0.0160576763583801,5.137048244476318,0.0005,883.1438131332397
16,0.0666685818057497,0.0050644257703081,0.0124420620439672,2.183375358581543,0.0005,883.4360024929047
17,0.0643555548959253,0.0061064425770308,0.0139882903549641,0.0559204444289207,0.0005,882.3534860610962
18,0.0636250242733533,0.0050961718020541,0.0152196235476252,3.4746105670928955,0.0005,882.2531156539917
19,0.0611595945089438,0.0068720821661997,0.0164215622664474,2.2191951274871826,0.0005,881.9736549854279
20,0.0605940376785985,0.0030849673202614,0.0110257110434831,2.6110951900482178,0.0005,883.3957998752594
21,0.059930389533546,0.0036694677871148,0.0107463601065648,0.7838521599769592,0.0005,905.5341997146606
22,0.0558215223582284,0.011297852474323,0.0237373258664223,3.00060510635376,0.0005,879.4901094436646
23,0.0562344860101221,0.0036918767507002,0.0134197903231812,1.6744520664215088,0.0005,877.9031436443329
24,0.0535496021984039,0.0037871148459383,0.0127373608464104,-1.2247921228408811,0.0005,879.307861328125
25,0.0524658608196505,0.0036918767507002,0.0113797987936041,1.3544427156448364,0.00025,879.5425128936768
26,0.044419050066889,0.0023828197945844,0.0108015006038749,0.1134195774793624,0.00025,879.5233964920044
27,0.0422719348486527,0.002296918767507,0.010418018379915,2.25559139251709,0.00025,880.3453629016876
28,0.0420305108271382,0.0028403361344537,0.0120230356385897,3.284832715988159,0.00025,879.0534610748291
29,0.0403534633158331,0.0028403361344537,0.01257193935448,4.11161994934082,0.00025,880.5200605392456
30,0.0376382180862436,0.0016171802054155,0.010233000572092,1.84919548034668,0.00025,880.031816482544
31,0.03386789200058805,0.0028085901027077313,0.010482957035171422,2.5320932865142822,0.00025,876.4837844371796
32,0.03403439124100301,0.00228758169934639,0.011659149730522473,1.434299349784851,0.00025,875.7564980983734
33,0.03206461824907342,0.0016489262371615484,0.010661825135415828,-0.5806229710578918,0.00025,875.8934860229492
34,0.030950669641440144,0.0028085901027077313,0.011224175459620112,3.6136474609375,0.000125,918.235639333725
35,0.030154089347468566,0.0015854341736694848,0.009200131795567902,0.7301836609840393,0.000125,950.5605721473694
36,0.028862452434354452,0.0014901960784313895,0.00995364963517379,2.1305551528930664,0.000125,892.8068356513977
37,0.028639028321426268,0.0018618113912231438,0.010242798730038343,1.7821484804153442,0.000125,876.4823048114777
38,0.027006845339992317,0.0014360410830998975,0.009564017703635228,3.2998344898223877,0.000125,876.258241891861
39,0.02535908262812079,0.0016171802054155166,0.009394947761337185,2.0024662017822266,6.25e-05,949.2717156410217
40,0.029094095015848424,0.0012549019607843337,0.009385149603390878,2.237497329711914,6.25e-05,947.0597279071808
41,0.027579405404483334,0.0011914098972922705,0.010047982764269117,2.043651580810547,6.25e-05,927.9308404922485
42,0.027756293305666337,0.0011596638655462386,0.009729439195565591,2.1219818592071533,6.25e-05,879.9604117870331
43,0.026089308580041735,0.001223155929038302,0.009021263695323554,2.4530367851257324,6.25e-05,877.8647880554199
44,0.027295343775299553,0.0008197945845004607,0.009245474134931753,1.3880460262298584,6.25e-05,875.6139388084412
45,0.027346023514468958,0.0011596638655462386,0.009245474134931753,2.2428860664367676,6.25e-05,875.0444741249084
