epoch,train_loss,train_eer,dev_eer,dev_threshold,lr,seconds
1,0.5619924497381042,0.0452231559290382,0.0600661874032173,-1.891679048538208,0.001,885.3128883838654
2,0.4298878306053408,0.0418618113912231,0.0504764236761108,-0.3908437490463257,0.001,882.2751233577728
3,0.3871492046785597,0.023297852474323,0.0319303349089373,-0.2830320000648498,0.001,884.2127048969269
4,0.3605109760635991,0.0236918767507002,0.0323297649984221,1.2489060163497925,0.001,886.4033842086792
5,0.3431389553878265,0.0407656395891689,0.0553037748672923,1.7538397312164309,0.001,876.8721284866333
6,0.3267801185204587,0.0212866479925303,0.0305397299319244,1.9149343967437744,0.001,875.6620693206787
7,0.3139109693727804,0.0160952380952381,0.0222658343686281,-0.8059900403022766,0.001,878.3352134227753
8,0.3028214447215205,0.0266274509803921,0.0378101511925355,0.9367088079452516,0.001,876.5709977149963
9,0.2952333464293658,0.0148720821661998,0.0249784572170297,1.6844825744628906,0.001,876.365086555481
10,0.2890970905322585,0.0131279178338002,0.0220318257710736,-0.6166642308235168,0.001,876.6475095748901
11,0.2845886630680657,0.0122128851540616,0.0243805627114079,3.055916309356689,0.001,879.9716060161591
12,0.2746619836689153,0.0111167133520074,0.0233280976189911,1.3274834156036377,0.001,880.5710752010345
13,0.2691915718511305,0.0105639589169001,0.0203263256757249,1.1282453536987305,0.001,878.9187686443329
14,0.2670642604777659,0.0127021475256769,0.0203263256757249,-2.7751305103302,0.001,878.1393966674805
15,0.2623115494827309,0.0093090569561157,0.0194588783911311,1.817072033882141,0.001,881.8163645267487
16,0.2579983423097095,0.010468720821662,0.0202809833363611,-0.1231275200843811,0.001,880.2994573116302
17,0.2552980550955446,0.0094360410830999,0.0213689926101954,2.221916675567627,0.001,887.63054895401
18,0.2500998845588851,0.0101064425770308,0.0190692464595926,0.5803853273391724,0.001,881.3721146583557
19,0.2472491872586003,0.0101699346405228,0.022834334400411,2.61514663696289,0.001,882.0569593906403
20,0.2441664140887637,0.011266106442577,0.0205603342732794,2.5830109119415283,0.001,882.587886095047
21,0.2421791010064324,0.0101699346405228,0.0233930362742476,1.2499163150787354,0.001,883.0804917812347
22,0.2408586112645489,0.0167021475256769,0.0294321243421975,-1.9604547023773196,0.0005,884.6777622699738
23,0.2166002817897796,0.0082446311858076,0.0184002635911358,0.3305739760398865,0.0005,885.4526019096375
24,0.2127115769989696,0.0056489262371615,0.0162916849559346,2.1173014640808105,0.0005,885.655445098877
25,0.2077611046141944,0.0063828197945844,0.0161324131715828,0.6915826797485352,0.0005,886.4741451740265
26,0.2075524285593889,0.0063510737628384,0.0165514395769603,1.722981095314026,0.0005,887.3016738891602
27,0.2042885912019385,0.0058935574229691,0.0171039917432183,1.156698226928711,0.0005,888.7056806087494
28,0.2040585783014135,0.0075107376283846,0.0174838255168105,1.1749521493911743,0.0005,890.5078182220459
29,0.20257003934022,0.0063828197945844,0.0158432640767182,1.747239589691162,0.0005,889.1071879863739
30,0.1994488153170635,0.0060653594771241,0.0169251236429739,0.0661607682704925,0.0005,890.1427879333496
31,0.1975596438722042,0.006509803921568615,0.0198129661412522,1.6483135223388672,0.0005,897.2697129249573
32,0.19675791963698425,0.00564892623716155,0.015443833987233414,1.1319873332977295,0.0005,899.7703683376312
33,0.19201078996590445,0.005617180205415518,0.018201799174998843,1.2334625720977783,0.0005,901.2745759487152
34,0.1912129478403406,0.005585434173669487,0.01799718505128331,2.2361514568328857,0.0005,901.3980891704559
35,0.18948109341949962,0.005830065359477114,0.015638649953002695,1.6853632926940918,0.0005,919.3611958026886
36,0.18758744763216514,0.005223155929038304,0.016421562266447448,0.764905571937561,0.00025,926.7670052051544
37,0.174733622008938,0.005467787114845931,0.015190229073786348,2.0690581798553467,0.00025,931.0672078132629
38,0.16970166846450518,0.005893557422969178,0.017922448238080597,2.0567123889923096,0.00025,918.3333394527435
39,0.16771575525952195,0.004797385620915058,0.015992737703123712,1.559863805770874,0.00025,913.7577428817749
40,0.16824770849177775,0.004978524743230621,0.017474027358864195,1.5520744323730469,0.00025,912.8551962375641
41,0.1677689793008617,0.003936507936507939,0.014855737639557942,1.9708664417266846,0.00025,919.2341439723969
42,0.1643104862029437,0.004946778711484589,0.01705500095348677,1.487573504447937,0.00025,1001.0679008960724
43,0.162053828422426,0.003764705882352946,0.015079948079166088,2.146515130996704,0.00025,998.5505492687225
44,0.16192048906569534,0.004244631185807628,0.015609255479163777,1.5221233367919922,0.00025,999.7436516284943
45,0.1588653066468609,0.004095238095238097,0.015544316823907368,1.9785912036895752,0.000125,1001.4923694133759
