epoch,train_loss,train_eer,dev_eer,dev_threshold,lr,seconds
1,0.8691801980229975,0.16063865546218487,0.1703134996801024,0.162653386592865,0.001,253.46990370750427
2,0.7721499550414112,0.1505639589169001,0.15893985059407678,0.6866582036018372,0.001,256.9428188800812
3,0.730653874031324,0.14161718020541553,0.15468099943467828,0.9961126446723938,0.001,259.99566197395325
4,0.7100682682278113,0.13010644257703083,0.14837235858775633,0.6020766496658325,0.001,266.3804931640625
5,0.6961264785537723,0.12073389355742299,0.13222034910028085,1.1146126985549927,0.001,265.51049041748047
6,0.6840567197657447,0.12650046685340804,0.1401046127320386,0.7457691431045532,0.001,265.30533838272095
7,0.6716972104676553,0.12164892623716154,0.13491337563278988,1.0613092184066772,0.001,265.94942808151245
8,0.6662254979628657,0.11074509803921566,0.1302808404073777,1.223319172859192,0.001,258.8972816467285
9,0.6556823146954672,0.1098300653594771,0.1300112876284057,1.1269915103912354,0.001,236.55118942260742
10,0.6486027524249256,0.11453221288515407,0.1334222878191031,0.6743589043617249,0.001,234.8737554550171
11,0.6438827879724176,0.10909617180205416,0.13415005963523774,1.5298603773117065,0.001,234.91748547554016
12,0.6385093733028699,0.11089449112978525,0.12948812993598663,1.6472724676132202,0.001,234.88825464248657
13,0.6324172511008402,0.10519140989729225,0.12652555062450563,1.9386413097381592,0.001,235.11156344413757
14,0.6270794980078881,0.10519140989729225,0.12310475227586196,0.9227167367935181,0.001,237.315612077713
15,0.6271995872980076,0.10665919701213819,0.1263858751560465,2.394489049911499,0.001,235.92626404762268
16,0.6210338447463863,0.10601120448179271,0.12332896271547017,2.285395860671997,0.001,235.33350491523743
17,0.6159380809415813,0.1058076563958917,0.12597664690861532,0.916139543056488,0.001,236.44066619873047
18,0.6150106002077618,0.10253221288515406,0.13101841038145867,1.855721116065979,0.0005,235.87735319137573
19,0.59850853329769,0.10014939309056958,0.12106476074628486,0.4778748154640198,0.0005,235.2273886203766
20,0.5874891038340367,0.09456395891690009,0.11141985652186831,1.4223452806472778,0.0005,235.2619273662567
21,0.5860520744429973,0.09526610644257705,0.11635748870767,2.0520355701446533,0.0005,235.5720407962799
22,0.5853088204320365,0.09585994397759103,0.11824185690326303,2.0962812900543213,0.0005,234.8205122947693
23,0.5874440123456831,0.09477684407096174,0.11721513783431747,1.1275064945220947,0.0005,234.9413766860962
24,0.5825479385846526,0.08992530345471525,0.11390826893066179,1.8531354665756226,0.00025,235.14897990226746
25,0.5715228539351855,0.09547899159663864,0.1193139183115724,1.6733561754226685,0.00025,235.21673607826233
26,0.5693467752679385,0.08845751633986926,0.11332997074093257,1.194475531578064,0.00025,235.93313002586365
27,0.5684582749391826,0.08979831932773112,0.11455150577564736,1.6200066804885864,0.00025,235.49683618545532
28,0.5633960857895254,0.08842577030812324,0.1104776724240718,1.8025120496749878,0.00025,235.54163599014282
29,0.5677201154043172,0.08814939309056957,0.11400875176733569,1.3589763641357422,0.00025,235.41937732696533
30,0.5658159109354887,0.09007469654528477,0.11309596214337807,1.3095290660858154,0.00025,246.17356538772583
